"","GRP_NUM","Group_Name","GRP_ID","Point","X_2","Y_2"
"818",9,"Barbour","BA",4630,-85.4771239011,31.9643859328
"819",9,"Barbour","BA",4631,-85.4742717152,31.9641180991
"820",9,"Barbour","BA",4632,-85.4714195484,31.9638501931
"821",9,"Barbour","BA",4633,-85.4685674007,31.9635822146
"822",9,"Barbour","BA",4634,-85.465715272,31.9633141637
"823",9,"Barbour","BA",4635,-85.4514549143,31.9619728231
"824",9,"Barbour","BA",4636,-85.4428989286,31.9611671497
"825",9,"Barbour","BA",4637,-85.4400469716,31.9608984471
"826",9,"Barbour","BA",4638,-85.4371950337,31.9606296721
"827",9,"Barbour","BA",4639,-85.4343431148,31.9603608247
"828",9,"Barbour","BA",4640,-85.4229356306,31.959284711
"829",9,"Barbour","BA",4641,-85.4200838074,31.9590155016
"830",9,"Barbour","BA",4642,-85.4172320033,31.9587462197
"831",9,"Barbour","BA",4643,-85.4143802183,31.9584768655
"832",9,"Barbour","BA",4644,-85.3887150156,31.9560494192
"833",9,"Barbour","BA",4645,-85.4859974259,31.9627803587
"834",9,"Barbour","BA",4646,-85.4831452675,31.9625127492
"835",9,"Barbour","BA",4647,-85.4802931281,31.9622450672
"836",9,"Barbour","BA",4648,-85.4774410078,31.9619773129
"837",9,"Barbour","BA",4649,-85.4745889065,31.9617094861
"838",9,"Barbour","BA",4650,-85.4717368242,31.961441587
"839",9,"Barbour","BA",4651,-85.468884761,31.9611736154
"840",9,"Barbour","BA",4652,-85.4660327168,31.9609055714
"841",9,"Barbour","BA",4653,-85.4631806917,31.960637455
"842",9,"Barbour","BA",4654,-85.4432170497,31.9587586127
"843",9,"Barbour","BA",4655,-85.4403651772,31.958489917
"844",9,"Barbour","BA",4656,-85.4375133238,31.9582211489
"845",9,"Barbour","BA",4657,-85.4346614894,31.9579523084
"846",9,"Barbour","BA",4658,-85.4175508849,31.9563377449
"847",9,"Barbour","BA",4659,-85.4146991845,31.9560683976
"848",9,"Barbour","BA",4660,-85.3918862703,31.9539110126
"849",9,"Barbour","BA",4661,-85.3890347423,31.9536410137
"850",9,"Barbour","BA",4662,-85.4863142599,31.9603717069
"851",9,"Barbour","BA",4663,-85.4834621861,31.9601041043
"852",9,"Barbour","BA",4664,-85.4806101312,31.9598364293
"853",9,"Barbour","BA",4665,-85.4777580954,31.9595686818
"854",9,"Barbour","BA",4666,-85.4749060787,31.9593008619
"855",9,"Barbour","BA",4667,-85.4692021022,31.958765005
"856",9,"Barbour","BA",4668,-85.4663501426,31.9584969679
"857",9,"Barbour","BA",4669,-85.463498202,31.9582288584
"858",9,"Barbour","BA",4670,-85.4435351517,31.9563500643
"859",9,"Barbour","BA",4671,-85.4406833637,31.9560813756
"860",9,"Barbour","BA",4672,-85.4378315947,31.9558126144
"861",9,"Barbour","BA",4673,-85.4349798449,31.9555437808
"862",9,"Barbour","BA",4674,-85.4178697475,31.9539292589
"863",9,"Barbour","BA",4675,-85.4150181315,31.9536599185
"864",9,"Barbour","BA",4676,-85.3922058932,31.951502589
"865",9,"Barbour","BA",4677,-85.4695194244,31.9563563833
"866",9,"Barbour","BA",4678,-85.4638156932,31.9558202505
"867",9,"Barbour","BA",4679,-85.4609638562,31.9555520755
"868",9,"Barbour","BA",4680,-85.4581120383,31.955283828
"869",9,"Barbour","BA",4681,-85.4438532345,31.9539415048
"870",9,"Barbour","BA",4682,-85.441001531,31.9536728229
"871",9,"Barbour","BA",4683,-85.4381498466,31.9534040686
"872",9,"Barbour","BA",4684,-85.4352981813,31.953135242
"873",9,"Barbour","BA",4685,-85.4181885909,31.9515207615
"874",9,"Barbour","BA",4686,-85.4153370594,31.9512514281
"875",9,"Barbour","BA",4687,-85.392525497,31.9490941541
"876",9,"Barbour","BA",4688,-85.4641331654,31.9534116314
"877",9,"Barbour","BA",4689,-85.4612814129,31.9531434633
"878",9,"Barbour","BA",4690,-85.4584296795,31.9528752227
"879",9,"Barbour","BA",4691,-85.4413196793,31.951264259
"880",9,"Barbour","BA",4692,-85.4384680794,31.9509955117
"881",9,"Barbour","BA",4693,-85.3928450816,31.9466857079
"882",9,"Barbour","BA",4694,-85.4615989506,31.9507348398
"883",9,"Barbour","BA",4695,-85.4587473017,31.9504666062
"884",9,"Barbour","BA",4696,-85.4558956718,31.9501983001
"885",9,"Barbour","BA",4697,-85.4416378085,31.9488556839
"886",9,"Barbour","BA",4698,-85.4387862931,31.9485869435
"887",9,"Barbour","BA",4699,-85.3931646471,31.9442772505
"888",9,"Barbour","BA",4700,-85.390313457,31.9440072793
"889",9,"Barbour","BA",4701,-85.387462286,31.9437372358
"890",9,"Barbour","BA",4702,-85.3846111343,31.9434671199
"891",9,"Barbour","BA",4703,-85.3817600018,31.9431969316
"892",9,"Barbour","BA",4704,-85.3789088884,31.9429266709
"893",9,"Barbour","BA",4705,-85.4590649048,31.9480579784
"894",9,"Barbour","BA",4706,-85.4562133594,31.9477896792
"895",9,"Barbour","BA",4707,-85.4533618331,31.9475213077
"896",9,"Barbour","BA",4708,-85.4391044877,31.946178364
"897",9,"Barbour","BA",4709,-85.3934841933,31.9418687818
"898",9,"Barbour","BA",4710,-85.3906330877,31.9415988176
"899",9,"Barbour","BA",4711,-85.3877820012,31.941328781
"900",9,"Barbour","BA",4712,-85.384930934,31.941058672
"901",9,"Barbour","BA",4713,-85.3820798859,31.9407884906
"902",9,"Barbour","BA",4714,-85.379228857,31.9405182369
"903",9,"Barbour","BA",4715,-85.3763778473,31.9402479108
"904",9,"Barbour","BA",4716,-85.4593824888,31.9456493393
"905",9,"Barbour","BA",4717,-85.456531028,31.9453810471
"906",9,"Barbour","BA",4718,-85.4536795862,31.9451126825
"907",9,"Barbour","BA",4719,-85.4394226632,31.9437697733
"908",9,"Barbour","BA",4720,-85.402356899,31.9402697393
"909",9,"Barbour","BA",4721,-85.3995058203,31.9399999992
"910",9,"Barbour","BA",4722,-85.3966547608,31.9397301867
"911",9,"Barbour","BA",4723,-85.3938037204,31.9394603018
"912",9,"Barbour","BA",4724,-85.3909526992,31.9391903446
"913",9,"Barbour","BA",4725,-85.3881016972,31.9389203149
"914",9,"Barbour","BA",4726,-85.3852507144,31.9386502129
"915",9,"Barbour","BA",4727,-85.3823997508,31.9383800384
"916",9,"Barbour","BA",4728,-85.3795488063,31.9381097916
"917",9,"Barbour","BA",4729,-85.3766978811,31.9378394725
"918",9,"Barbour","BA",4730,-85.4597000538,31.9432406891
"919",9,"Barbour","BA",4731,-85.4568486774,31.9429724037
"920",9,"Barbour","BA",4732,-85.4539973201,31.942704046
"921",9,"Barbour","BA",4733,-85.3998251593,31.9375914941
"922",9,"Barbour","BA",4734,-85.3969741842,31.9373216886
"923",9,"Barbour","BA",4735,-85.3941232283,31.9370518106
"924",9,"Barbour","BA",4736,-85.3912722916,31.9367818603
"925",9,"Barbour","BA",4737,-85.3884213741,31.9365118376
"926",9,"Barbour","BA",4738,-85.4571663079,31.9405637491
"927",9,"Barbour","BA",4739,-85.3972935885,31.9349131791
"928",9,"Barbour","BA",4740,-85.3944427171,31.9346433081
"929",9,"Barbour","BA",4741,-85.3915918648,31.9343733647
"930",9,"Barbour","BA",4742,-85.3887410317,31.9341033489
"931",9,"Barbour","BA",4743,-85.4574839192,31.9381550832
"932",9,"Barbour","BA",4744,-85.3976129737,31.9325046584
"933",9,"Barbour","BA",4745,-85.3947621867,31.9322347944
"934",9,"Barbour","BA",4746,-85.3919114188,31.9319648579
"935",9,"Barbour","BA",4747,-85.3890606702,31.9316948491
"936",16,"Cheaha","CH",2646,-85.8097767543,33.4970805369
"937",16,"Cheaha","CH",2647,-85.8068678505,33.4968217671
"938",16,"Cheaha","CH",2648,-85.8039589658,33.4965629236
"939",16,"Cheaha","CH",2649,-85.8100898628,33.4946768646
"940",16,"Cheaha","CH",2650,-85.807181047,33.4944181019
"941",16,"Cheaha","CH",2651,-85.8042722503,33.4941592655
"942",16,"Cheaha","CH",2652,-85.8104029521,33.4922731835
"943",16,"Cheaha","CH",2653,-85.8074942243,33.4920144278
"944",16,"Cheaha","CH",2654,-85.8045855156,33.4917555984
"945",16,"Cheaha","CH",2655,-85.8016768262,33.4914966954
"946",16,"Cheaha","CH",2656,-85.8107160222,33.4898694934
"947",16,"Cheaha","CH",2657,-85.8078073824,33.4896107447
"948",16,"Cheaha","CH",2658,-85.8048987618,33.4893519224
"949",16,"Cheaha","CH",2659,-85.8019901603,33.4890930264
"950",16,"Cheaha","CH",2660,-85.8110290732,33.4874657943
"951",16,"Cheaha","CH",2661,-85.8081205214,33.4872070527
"952",16,"Cheaha","CH",2662,-85.8052119887,33.4869482374
"953",16,"Cheaha","CH",2663,-85.8023034752,33.4866893485
"954",16,"Cheaha","CH",2664,-85.811342105,33.4850620863
"955",16,"Cheaha","CH",2665,-85.8084336412,33.4848033517
"956",16,"Cheaha","CH",2666,-85.8055251965,33.4845445435
"957",16,"Cheaha","CH",2667,-85.802616771,33.4842856616
"958",16,"Cheaha","CH",2668,-85.8116551177,33.4826583693
"959",16,"Cheaha","CH",2669,-85.8087467418,33.4823996418
"960",16,"Cheaha","CH",2670,-85.8058383851,33.4821408406
"961",16,"Cheaha","CH",2671,-85.8029300476,33.4818819658
"962",16,"Cheaha","CH",2672,-85.8148764183,33.4805132902
"963",16,"Cheaha","CH",2673,-85.8119681112,33.4802546434
"964",16,"Cheaha","CH",2674,-85.8090598233,33.4799959229
"965",16,"Cheaha","CH",2675,-85.8061515546,33.4797371288
"966",16,"Cheaha","CH",2676,-85.803243305,33.479478261
"967",16,"Cheaha","CH",2677,-85.8180975429,33.4783681144
"968",16,"Cheaha","CH",2678,-85.8151893046,33.4781095483
"969",16,"Cheaha","CH",2679,-85.8122810856,33.4778509085
"970",16,"Cheaha","CH",2680,-85.8093728856,33.4775921951
"971",16,"Cheaha","CH",2681,-85.8064647049,33.477333408
"972",16,"Cheaha","CH",2682,-85.8035565433,33.4770745473
"973",16,"Cheaha","CH",2683,-85.8184103221,33.4759643565
"974",16,"Cheaha","CH",2684,-85.8155021719,33.4757057974
"975",16,"Cheaha","CH",2685,-85.8125940408,33.4754471647
"976",16,"Cheaha","CH",2686,-85.8096859288,33.4751884583
"977",16,"Cheaha","CH",2687,-85.806777836,33.4749296783
"978",16,"Cheaha","CH",2688,-85.8038697624,33.4746708246
"979",16,"Cheaha","CH",2689,-85.8245392643,33.4740774727
"980",16,"Cheaha","CH",2690,-85.8216311637,33.473819068
"981",16,"Cheaha","CH",2691,-85.8187230823,33.4735605896
"982",16,"Cheaha","CH",2692,-85.81581502,33.4733020375
"983",16,"Cheaha","CH",2693,-85.8129069768,33.4730434118
"984",16,"Cheaha","CH",2694,-85.8099989528,33.4727847125
"985",16,"Cheaha","CH",2695,-85.807090948,33.4725259395
"986",16,"Cheaha","CH",2696,-85.8041829623,33.4722670929
"987",16,"Cheaha","CH",2697,-85.8248518293,33.4716736828
"988",16,"Cheaha","CH",2698,-85.8219438167,33.4714152851
"989",16,"Cheaha","CH",2699,-85.8190358232,33.4711568137
"990",16,"Cheaha","CH",2700,-85.8161278489,33.4708982687
"991",16,"Cheaha","CH",2701,-85.8132198937,33.4706396501
"992",16,"Cheaha","CH",2702,-85.8103119576,33.4703809578
"993",16,"Cheaha","CH",2703,-85.8074040408,33.4701221918
"994",16,"Cheaha","CH",2704,-85.804496143,33.4698633522
"995",16,"Cheaha","CH",2705,-85.8164406587,33.4684944909
"996",16,"Cheaha","CH",2706,-85.8135327914,33.4682358793
"997",16,"Cheaha","CH",2707,-85.8106249433,33.467977194
"998",16,"Cheaha","CH",2708,-85.8077171144,33.4677184351
"999",16,"Cheaha","CH",2709,-85.8048093046,33.4674596026
"1000",16,"Cheaha","CH",2710,-85.8167534493,33.4660907041
"1001",16,"Cheaha","CH",2711,-85.81384567,33.4658320995
"1002",16,"Cheaha","CH",2712,-85.8109379099,33.4655734213
"1003",16,"Cheaha","CH",2713,-85.8080301689,33.4653146695
"1004",16,"Cheaha","CH",2714,-85.805122447,33.465055844
"1005",16,"Cheaha","CH",2715,-85.8141585295,33.4634283108
"1006",16,"Cheaha","CH",2716,-85.8112508573,33.4631696396
"1007",16,"Cheaha","CH",2717,-85.8083432042,33.4629108948
"1008",16,"Cheaha","CH",2718,-85.8054355703,33.4626520764
"1009",16,"Cheaha","CH",2719,-85.8025279555,33.4623931843
"1010",16,"Cheaha","CH",2720,-85.8144713698,33.4610245131
"1011",16,"Cheaha","CH",2721,-85.8115637855,33.460765849
"1012",16,"Cheaha","CH",2722,-85.8086562204,33.4605071112
"1013",16,"Cheaha","CH",2723,-85.8057486744,33.4602482998
"1014",16,"Cheaha","CH",2724,-85.8028411475,33.4599894147
"1015",16,"Cheaha","CH",2725,-85.814784191,33.4586207064
"1016",16,"Cheaha","CH",2726,-85.8118766946,33.4583620493
"1017",16,"Cheaha","CH",2727,-85.8089692174,33.4581033186
"1018",16,"Cheaha","CH",2728,-85.8060617593,33.4578445142
"1019",16,"Cheaha","CH",2729,-85.8031543204,33.4575856362
"1020",16,"Cheaha","CH",2730,-85.815096993,33.4562168907
"1021",16,"Cheaha","CH",2731,-85.8121895845,33.4559582406
"1022",17,"Coosa","CO",3286,-86.3601167535,32.8980328095
"1023",17,"Coosa","CO",3287,-86.3572281112,32.8977877474
"1024",17,"Coosa","CO",3288,-86.3543394868,32.8975426121
"1025",17,"Coosa","CO",3289,-86.3514508803,32.8972974036
"1026",17,"Coosa","CO",3290,-86.3485622917,32.8970521217
"1027",17,"Coosa","CO",3291,-86.345673721,32.8968067666
"1028",17,"Coosa","CO",3292,-86.3427851681,32.8965613383
"1029",17,"Coosa","CO",3293,-86.3398966332,32.8963158366
"1030",17,"Coosa","CO",3300,-86.3835198559,32.8975833593
"1031",17,"Coosa","CO",3301,-86.3806311577,32.8973388899
"1032",17,"Coosa","CO",3302,-86.3777424773,32.8970943473
"1033",17,"Coosa","CO",3303,-86.3748538148,32.8968497313
"1034",17,"Coosa","CO",3304,-86.3719651701,32.8966050421
"1035",17,"Coosa","CO",3305,-86.3690765432,32.8963602797
"1036",17,"Coosa","CO",3306,-86.3661879342,32.896115444
"1037",17,"Coosa","CO",3307,-86.3632993431,32.895870535
"1038",17,"Coosa","CO",3308,-86.3604107698,32.8956255527
"1039",17,"Coosa","CO",3309,-86.3575222145,32.8953804972
"1040",17,"Coosa","CO",3310,-86.354633677,32.8951353684
"1041",17,"Coosa","CO",3311,-86.3517451573,32.8948901664
"1042",17,"Coosa","CO",3312,-86.3488566556,32.8946448911
"1043",17,"Coosa","CO",3313,-86.3459681718,32.8943995425
"1044",17,"Coosa","CO",3314,-86.3430797058,32.8941541207
"1045",17,"Coosa","CO",3315,-86.3401912578,32.8939086257
"1046",17,"Coosa","CO",3323,-86.4155890594,32.8978602966
"1047",17,"Coosa","CO",3324,-86.4127002523,32.8976166397
"1048",17,"Coosa","CO",3325,-86.4098114629,32.8973729095
"1049",17,"Coosa","CO",3326,-86.4069226913,32.897129106
"1050",17,"Coosa","CO",3327,-86.4040339375,32.8968852293
"1051",17,"Coosa","CO",3328,-86.4011452014,32.8966412793
"1052",17,"Coosa","CO",3329,-86.3982564832,32.896397256
"1053",17,"Coosa","CO",3330,-86.3953677828,32.8961531594
"1054",17,"Coosa","CO",3331,-86.3924791002,32.8959089896
"1055",17,"Coosa","CO",3332,-86.3895904354,32.8956647466
"1056",17,"Coosa","CO",3333,-86.3867017884,32.8954204302
"1057",17,"Coosa","CO",3334,-86.3838131593,32.8951760406
"1058",17,"Coosa","CO",3335,-86.3809245479,32.8949315777
"1059",17,"Coosa","CO",3336,-86.3780359544,32.8946870416
"1060",17,"Coosa","CO",3337,-86.3751473788,32.8944424322
"1061",17,"Coosa","CO",3338,-86.372258821,32.8941977495
"1062",17,"Coosa","CO",3339,-86.369370281,32.8939529936
"1063",17,"Coosa","CO",3340,-86.3664817589,32.8937081644
"1064",17,"Coosa","CO",3341,-86.3635932547,32.8934632619
"1065",17,"Coosa","CO",3342,-86.3607047683,32.8932182862
"1066",17,"Coosa","CO",3343,-86.3578162998,32.8929732372
"1067",17,"Coosa","CO",3344,-86.3549278492,32.892728115
"1068",17,"Coosa","CO",3345,-86.3520394165,32.8924829195
"1069",17,"Coosa","CO",3346,-86.3491510016,32.8922376507
"1070",17,"Coosa","CO",3347,-86.3462626047,32.8919923087
"1071",17,"Coosa","CO",3348,-86.3433742256,32.8917468934
"1072",17,"Coosa","CO",3351,-86.4418806704,32.8976424532
"1073",17,"Coosa","CO",3352,-86.4389917904,32.8973994622
"1074",17,"Coosa","CO",3353,-86.4361029281,32.897156398
"1075",17,"Coosa","CO",3354,-86.4332140836,32.8969132604
"1076",17,"Coosa","CO",3355,-86.4303252568,32.8966700496
"1077",17,"Coosa","CO",3356,-86.4274364477,32.8964267656
"1078",17,"Coosa","CO",3357,-86.4245476564,32.8961834082
"1079",17,"Coosa","CO",3358,-86.4216588829,32.8959399776
"1080",17,"Coosa","CO",3359,-86.4187701271,32.8956964737
"1081",17,"Coosa","CO",3360,-86.415881389,32.8954528966
"1082",17,"Coosa","CO",3361,-86.4129926688,32.8952092461
"1083",17,"Coosa","CO",3362,-86.4101039663,32.8949655224
"1084",17,"Coosa","CO",3363,-86.4072152816,32.8947217255
"1085",17,"Coosa","CO",3364,-86.4043266147,32.8944778552
"1086",17,"Coosa","CO",3365,-86.4014379656,32.8942339117
"1087",17,"Coosa","CO",3366,-86.3985493342,32.893989895
"1088",17,"Coosa","CO",3367,-86.3956607207,32.8937458049
"1089",17,"Coosa","CO",3368,-86.392772125,32.8935016416
"1090",17,"Coosa","CO",3369,-86.3898835471,32.8932574051
"1091",17,"Coosa","CO",3370,-86.386994987,32.8930130952
"1092",17,"Coosa","CO",3371,-86.3841064448,32.8927687121
"1093",17,"Coosa","CO",3372,-86.3812179203,32.8925242558
"1094",17,"Coosa","CO",3373,-86.3783294137,32.8922797262
"1095",17,"Coosa","CO",3374,-86.375440925,32.8920351233
"1096",17,"Coosa","CO",3375,-86.3725524541,32.8917904471
"1097",17,"Coosa","CO",3376,-86.369664001,32.8915456977
"1098",17,"Coosa","CO",3377,-86.3667755658,32.8913008751
"1099",17,"Coosa","CO",3378,-86.3638871484,32.8910559791
"1100",17,"Coosa","CO",3379,-86.360998749,32.8908110099
"1101",17,"Coosa","CO",3380,-86.3581103673,32.8905659675
"1102",17,"Coosa","CO",3381,-86.3552220036,32.8903208518
"1103",17,"Coosa","CO",3382,-86.3523336577,32.8900756628
"1104",17,"Coosa","CO",3383,-86.3494453298,32.8898304006
"1105",17,"Coosa","CO",3384,-86.3465570197,32.8895850651
"1106",17,"Coosa","CO",3385,-86.3436687275,32.8893396564
"1107",17,"Coosa","CO",3388,-86.4681721348,32.8974185481
"1108",17,"Coosa","CO",3389,-86.4652831823,32.8971762231
"1109",17,"Coosa","CO",3390,-86.4623942476,32.8969338248
"1110",17,"Coosa","CO",3391,-86.4595053306,32.8966913533
"1111",17,"Coosa","CO",3392,-86.4566164312,32.8964488084
"1112",17,"Coosa","CO",3393,-86.4537275496,32.8962061903
"1113",17,"Coosa","CO",3394,-86.4508386856,32.8959634989
"1114",17,"Coosa","CO",3395,-86.4479498394,32.8957207342
"1115",17,"Coosa","CO",3396,-86.4450610108,32.8954778963
"1116",17,"Coosa","CO",3397,-86.4421722,32.8952349851
"1117",17,"Coosa","CO",3398,-86.4392834069,32.8949920006
"1118",17,"Coosa","CO",3399,-86.4363946316,32.8947489428
"1119",17,"Coosa","CO",3400,-86.4335058739,32.8945058117
"1120",17,"Coosa","CO",3401,-86.430617134,32.8942626074
"1121",17,"Coosa","CO",3402,-86.4277284119,32.8940193298
"1122",17,"Coosa","CO",3403,-86.4248397075,32.893775979
"1123",17,"Coosa","CO",3404,-86.4219510208,32.8935325549
"1124",17,"Coosa","CO",3405,-86.419062352,32.8932890575
"1125",17,"Coosa","CO",3406,-86.4161737008,32.8930454868
"1126",17,"Coosa","CO",3407,-86.4132850675,32.8928018429
"1127",17,"Coosa","CO",3408,-86.4103964519,32.8925581257
"1128",17,"Coosa","CO",3409,-86.4075078541,32.8923143352
"1129",17,"Coosa","CO",3410,-86.4046192741,32.8920704715
"1130",17,"Coosa","CO",3411,-86.4017307119,32.8918265345
"1131",17,"Coosa","CO",3412,-86.3988421675,32.8915825242
"1132",17,"Coosa","CO",3413,-86.3959536408,32.8913384407
"1133",17,"Coosa","CO",3414,-86.393065132,32.8910942839
"1134",17,"Coosa","CO",3415,-86.390176641,32.8908500538
"1135",17,"Coosa","CO",3416,-86.3872881678,32.8906057505
"1136",17,"Coosa","CO",3417,-86.3843997125,32.8903613739
"1137",17,"Coosa","CO",3418,-86.3815112749,32.8901169241
"1138",17,"Coosa","CO",3419,-86.3786228552,32.889872401
"1139",17,"Coosa","CO",3420,-86.3757344533,32.8896278046
"1140",17,"Coosa","CO",3421,-86.3728460693,32.889383135
"1141",17,"Coosa","CO",3422,-86.3699577031,32.8891383921
"1142",17,"Coosa","CO",3423,-86.3670693548,32.888893576
"1143",17,"Coosa","CO",3424,-86.3641810243,32.8886486866
"1144",17,"Coosa","CO",3425,-86.3612927117,32.8884037239
"1145",17,"Coosa","CO",3426,-86.358404417,32.888158688
"1146",17,"Coosa","CO",3427,-86.3555161401,32.8879135788
"1147",17,"Coosa","CO",3428,-86.3526278811,32.8876683964
"1148",17,"Coosa","CO",3429,-86.34973964,32.8874231407
"1149",17,"Coosa","CO",3430,-86.3468514168,32.8871778118
"1150",17,"Coosa","CO",3431,-86.3439632115,32.8869324096
"1151",17,"Coosa","CO",3435,-86.4857964282,32.8964633845
"1152",17,"Coosa","CO",3436,-86.4829074567,32.8962215056
"1153",17,"Coosa","CO",3437,-86.4800185029,32.8959795535
"1154",17,"Coosa","CO",3438,-86.4771295668,32.895737528
"1155",17,"Coosa","CO",3439,-86.4742406483,32.8954954293
"1156",17,"Coosa","CO",3440,-86.4713517475,32.8952532573
"1157",17,"Coosa","CO",3441,-86.4684628643,32.895011012
"1158",17,"Coosa","CO",3442,-86.4655739988,32.8947686935
"1159",17,"Coosa","CO",3443,-86.462685151,32.8945263017
"1160",17,"Coosa","CO",3444,-86.4597963209,32.8942838366
"1161",17,"Coosa","CO",3445,-86.4569075085,32.8940412982
"1162",17,"Coosa","CO",3446,-86.4540187137,32.8937986865
"1163",17,"Coosa","CO",3447,-86.4511299367,32.8935560016
"1164",17,"Coosa","CO",3448,-86.4482411774,32.8933132434
"1165",17,"Coosa","CO",3449,-86.4453524358,32.8930704119
"1166",17,"Coosa","CO",3450,-86.4424637119,32.8928275072
"1167",17,"Coosa","CO",3451,-86.4395750057,32.8925845292
"1168",17,"Coosa","CO",3452,-86.4366863172,32.8923414779
"1169",17,"Coosa","CO",3453,-86.4337976465,32.8920983533
"1170",17,"Coosa","CO",3454,-86.4309089935,32.8918551555
"1171",17,"Coosa","CO",3455,-86.4280203583,32.8916118844
"1172",17,"Coosa","CO",3456,-86.4251317408,32.89136854
"1173",17,"Coosa","CO",3457,-86.4222431411,32.8911251224
"1174",17,"Coosa","CO",3458,-86.4193545591,32.8908816315
"1175",17,"Coosa","CO",3459,-86.4164659949,32.8906380673
"1176",17,"Coosa","CO",3460,-86.4135774484,32.8903944299
"1177",17,"Coosa","CO",3461,-86.4106889198,32.8901507192
"1178",17,"Coosa","CO",3462,-86.4078004089,32.8899069352
"1179",17,"Coosa","CO",3463,-86.4049119157,32.889663078
"1180",17,"Coosa","CO",3464,-86.4020234404,32.8894191475
"1181",17,"Coosa","CO",3465,-86.3991349829,32.8891751437
"1182",17,"Coosa","CO",3466,-86.3962465432,32.8889310667
"1183",17,"Coosa","CO",3467,-86.3933581212,32.8886869164
"1184",17,"Coosa","CO",3468,-86.3904697171,32.8884426929
"1185",17,"Coosa","CO",3469,-86.3875813308,32.8881983961
"1186",17,"Coosa","CO",3470,-86.3846929623,32.887954026
"1187",17,"Coosa","CO",3471,-86.3818046117,32.8877095827
"1188",17,"Coosa","CO",3472,-86.3789162788,32.8874650661
"1189",17,"Coosa","CO",3473,-86.3760279638,32.8872204762
"1190",17,"Coosa","CO",3474,-86.3731396667,32.8869758131
"1191",17,"Coosa","CO",3475,-86.3702513874,32.8867310768
"1192",17,"Coosa","CO",3476,-86.3673631259,32.8864862671
"1193",17,"Coosa","CO",3477,-86.3644748823,32.8862413843
"1194",17,"Coosa","CO",3478,-86.3615866566,32.8859964281
"1195",17,"Coosa","CO",3479,-86.3586984487,32.8857513988
"1196",17,"Coosa","CO",3480,-86.3558102587,32.8855062961
"1197",17,"Coosa","CO",3481,-86.3529220866,32.8852611202
"1198",17,"Coosa","CO",3482,-86.3500339324,32.8850158711
"1199",17,"Coosa","CO",3483,-86.347145796,32.8847705487
"1200",17,"Coosa","CO",3484,-86.3442576775,32.884525153
"1201",17,"Coosa","CO",3488,-86.4860866185,32.8940558
"1202",17,"Coosa","CO",3489,-86.483197734,32.8938139275
"1203",17,"Coosa","CO",3490,-86.4803088671,32.8935719818
"1204",17,"Coosa","CO",3491,-86.4774200179,32.8933299628
"1205",17,"Coosa","CO",3492,-86.4745311863,32.8930878706
"1206",17,"Coosa","CO",3493,-86.4716423724,32.892845705
"1207",17,"Coosa","CO",3494,-86.4687535762,32.8926034662
"1208",17,"Coosa","CO",3495,-86.4658647976,32.8923611541
"1209",17,"Coosa","CO",3496,-86.4629760367,32.8921187688
"1210",17,"Coosa","CO",3497,-86.4600872935,32.8918763101
"1211",17,"Coosa","CO",3498,-86.457198568,32.8916337782
"1212",17,"Coosa","CO",3499,-86.4543098602,32.891391173
"1213",17,"Coosa","CO",3500,-86.4514211701,32.8911484946
"1214",17,"Coosa","CO",3501,-86.4485324977,32.8909057428
"1215",17,"Coosa","CO",3502,-86.445643843,32.8906629178
"1216",17,"Coosa","CO",3503,-86.442755206,32.8904200196
"1217",17,"Coosa","CO",3504,-86.4398665867,32.890177048
"1218",17,"Coosa","CO",3505,-86.4369779852,32.8899340032
"1219",17,"Coosa","CO",3506,-86.4340894014,32.8896908851
"1220",17,"Coosa","CO",3507,-86.4312008353,32.8894476938
"1221",17,"Coosa","CO",3508,-86.428312287,32.8892044292
"1222",17,"Coosa","CO",3509,-86.4254237564,32.8889610913
"1223",17,"Coosa","CO",3510,-86.4225352435,32.8887176801
"1224",17,"Coosa","CO",3511,-86.4196467485,32.8884741957
"1225",17,"Coosa","CO",3512,-86.4167582711,32.8882306381
"1226",17,"Coosa","CO",3513,-86.4138698116,32.8879870071
"1227",17,"Coosa","CO",3514,-86.4109813698,32.8877433029
"1228",17,"Coosa","CO",3515,-86.4080929458,32.8874995254
"1229",17,"Coosa","CO",3516,-86.4052045396,32.8872556747
"1230",17,"Coosa","CO",3517,-86.4023161512,32.8870117507
"1231",17,"Coosa","CO",3518,-86.3994277805,32.8867677535
"1232",17,"Coosa","CO",3519,-86.3965394277,32.8865236829
"1233",17,"Coosa","CO",3520,-86.3936510926,32.8862795392
"1234",17,"Coosa","CO",3521,-86.3907627754,32.8860353221
"1235",17,"Coosa","CO",3522,-86.387874476,32.8857910318
"1236",17,"Coosa","CO",3523,-86.3849861944,32.8855466683
"1237",17,"Coosa","CO",3524,-86.3820979306,32.8853022315
"1238",17,"Coosa","CO",3525,-86.3792096846,32.8850577214
"1239",17,"Coosa","CO",3526,-86.3763214565,32.8848131381
"1240",17,"Coosa","CO",3527,-86.3734332462,32.8845684815
"1241",17,"Coosa","CO",3528,-86.3705450538,32.8843237517
"1242",17,"Coosa","CO",3529,-86.3676568792,32.8840789486
"1243",17,"Coosa","CO",3530,-86.3647687225,32.8838340722
"1244",17,"Coosa","CO",3531,-86.3618805836,32.8835891226
"1245",17,"Coosa","CO",3532,-86.3589924626,32.8833440998
